recipe_id,title,category,calories,url,ingredients
1513,XO醬炒蘿蔔糕,中式,0,https://icook.tw/recipes/284123,"{'蘿蔔糕': '300克', '蒜': '3瓣', '辣椒': '1根', '蔥': '1支', '紅蘿蔔': '1/4根', 'XO醬': '15克', '油蔥酥': '5克', '水': '100克', '醬油': '15克'}"
1514,水蓮炒肉絲,中式,0,https://icook.tw/recipes/445833,"{'水蓮段': '200克', '肉絲': '100克', '乾香菇(切絲泡水)': '2朵', '蒜末': '3顆', '辣椒末': '1根', '醬油': '1茶匙', '料酒': '1小匙', '太白粉': '1茶匙', '鹽': '1茶匙', '雞粉': '1茶匙', '香菇水': '1大匙'}"
1515,酸辣湯,中式,0,https://icook.tw/recipes/450029,"{'豬肉絲': '150克', '米酒(醃肉': '一大匙', '清水(醃肉': '一大匙', '鹽(醃肉': '一小匙', '太白粉(醃肉': '一小匙', '紅蘿蔔絲、金針菇、木耳絲、筍絲': '適量', '豬血': '一盒', '豆腐': '一盒', '高湯': '500cc', '清水': '600cc', '雞蛋': '3顆', '芶芡水(地瓜粉:水約1:2)': '少許', '醬油': '一大匙', '鹽': '少許', '糖': '1小匙', '白胡椒': '適量', '白醋': '一大匙', '烏醋': '三大匙', '辣油或是香油': '少許', '蔥花或是香菜': '少許'}"
1516,花生酥,中式,721.5,https://icook.tw/recipes/449359,"{'消化餅乾': '100克', '花生醬': '150克'}"
1517,蘆筍炒秋鮭,中式,0,https://icook.tw/recipes/449297,"{'鮭魚': '220克', '細蘆筍': '120克', '橄欖油': '適量', '白酒': '1大匙', '鹽': '1/2小匙', '百里香香料': '1/2小匙', '蒜泥': '1小匙', '黑胡椒粒': '1/2小匙', '紅椒粉': '1/2小匙'}"
1518,佃煮雪白菇,日式,43,https://icook.tw/recipes/449041,"{'雪白菇': '1包', '白芝麻': '適量', '醬油': '1大匙', '米酒': '1大匙', '味醂': '1小匙', '糖': '1小匙'}"
1519,紫米饅頭,中式,0,https://icook.tw/recipes/445674,"{'中筋麵粉': '100g', '乾酵母': '2g', '水': '50-55g', '紫米餡或紅豆': '適量'}"
1520,腿排麻辣乾鍋,中式,0,https://icook.tw/recipes/449157,"{'去骨雞腿排': '1 片', '麻辣香鍋調味料': '1 包', '真空切片蓮藕': '1包約250克', '(大顆)馬鈴薯': '1 顆', '小黃瓜': '1 條', '玉米': '1 支', '鮮香菇': '5 朵', '豆干': '5 片', '蒜頭': '3 瓣', '蔥': '1 株', '薑片': '適量'}"
1521,鳳梨蛋糕,中式,0,https://icook.tw/recipes/448416,"{'中筋麵粉': '2杯', '泡打粉': '2小匙', '糖粉': '3/4杯', '罐裝鳳梨碎': '400克', '蛋': '2隻', '溶化奶油': '半杯', '牛奶': '100毫升'}"
1522,香蕉薄餅,西式,452.75,https://icook.tw/recipes/449091,"{'中筋麵粉': '200克', '地瓜粉': '80克', '牛奶': '500克', '無鹽奶油': '1.5湯匙', '砂糖': '2湯匙', '雞蛋': '2顆', '香蕉': '1根', '糖粉或煉乳': '適量'}"
1523,羊肉爐,中式,0,https://icook.tw/recipes/286628,"{'蔥': '1支', '薑片': '13片', '蒜': '8瓣', '帶皮羊肉': '1斤', '辣豆瓣醬': '15克', '醬油': '50克', '米酒': '15克', '冰糖': '10克', '白蘿蔔': '半條', '紅蘿蔔': '半條', '高麗菜': '1/4顆', '枸杞': '15克', '陳皮': '10克', '川芎': '4克', '當歸': '15克', '羅漢果': '9克', '黑棗': '4顆', '豆腐乳': '4塊'}"
1524,四季豆炒肉末,中式,0,https://icook.tw/recipes/450355,"{'四季豆': '450克', '豬絞肉': '400克', '蒜瓣': '3瓣', '老薑片': '3片', '素蠔油': '2小匙', '米酒': '1大匙', '五香粉': '1/2小匙', '白胡椒粉': '1/3小匙'}"
1525,沙茶香菜牛肉絲,中式,726,https://icook.tw/recipes/450054,"{'牛肉絲': '150克', '香菜': '1把', '辣椒絲': '1克', '蒜末': '20克', '沙茶醬': '1大匙', '醬油': '1大匙', '米酒': '2大匙', '砂糖': '1茶匙', '胡椒粉': '1小匙', '玉米粉': '1大匙', '香油': '1大匙'}"
1526,南瓜蘑菇濃湯,西式,0,https://icook.tw/recipes/450398,"{'洋蔥': '1顆', '紅蘿蔔': '0.5根', '蘑菇': '1盒', '南瓜': '1顆', '牛奶': '適量', '調味料': '適量'}"
1527,紅豆麵包捲,中式,591.5,https://icook.tw/recipes/449071,"{'高筋麵粉': '150克', '糖': '15克', '鹽': '1.5克', '即發乾酵母': '1.5克', '牛奶': '65克', '雞蛋': '30克', '奶油': '35克', '紅豆泥': '75克'}"
1528,蒜蔥粉絲豆腐蒸龍膽石斑魚,中式,0,https://icook.tw/recipes/448993,"{'龍膽石斑魚': '1/4尾', '粉絲': '1/2束', '豆腐': '1/2塊', '醬油': '4茶匙', '米酒': '茶匙', '麻油': '1茶匙', '水': '50毫升', '糖': '少許', '蒜末': '2瓣', '蔥絲': '1株', '鹽巴': '1小匙', '胡椒粉': '1茶匙', '太白粉': '1茶匙'}"
1529,韓式豬腳,韓式,0,https://icook.tw/recipes/448991,"{'豬前腳': '2公斤', '薑片': '5片', '米酒……1大匙': '1大匙', '洋蔥': '1個', '蘋果': '1個', '青蔥': '1支', '薑': '一小塊', '丁香': '1公克', '胡椒粒': '1公克', '八角': '2顆', '月桂葉': '3片', '乾辣椒': '2公克', '醬油': '250公克', '韓國燒酒': '100公克', '蜂蜜': '4大匙', '黑糖': '4大匙', '大醬': '1大匙'}"
1530,香辣啤酒滷蛋,中式,0,https://icook.tw/recipes/450214,"{'雞蛋（約60克/個）': '12顆', '干辣椒': '4~5支', '薑片': '適量', '蒜仁': '5~6粒', '八角': '2顆', '花椒粒': '1/2小匙', '辣豆瓣醬': '3大匙', '啤酒': '400ml', '醬油': '2大匙', '老抽（可不加）': '1/2小匙', '鹽': '1/4小匙', '冰糖': '2大匙', '白胡椒粉': '適量'}"
1531,土魠魚羹麵,中式,0,https://icook.tw/recipes/449167,"{'土魠魚': '1塊', '高麗菜': '2片', '木耳': '3朵', '紅蘿蔔': '少許', '竹筍': '1支', '扁魚干': '2片', '蒜頭': '2小瓣', '油麵': '600克', '地瓜粉': '4大匙', '醬油': '2小匙', '糖': '1小匙', '雞粉': '1小匙', '胡椒粉': '1小匙', '全蛋液': '半顆量', '鰹魚粉': '1小匙', '水': '5碗', '鹽巴': '適量', '烏醋': '適量', '太白粉水': '3大匙'}"
1532,蘿蔔芹菜水餃,中式,0,https://icook.tw/recipes/449331,"{'水餃皮': '30張/300g', '豬絞肉': '180g', '白蘿蔔': '300g', '胡蘿蔔': '60g', '芹菜梗': '100g', '蒜頭': '5瓣', '蜜漬生薑': '¼茶匙', '醬油': '1大匙', '香油': '1茶匙', '雞粉': '¼茶匙', '白胡椒粉': '¼茶匙', '蒜泥': '1大匙', '烏醋': '2茶匙', '粗辣椒片': '1茶匙'}"
1533,西班牙蛤蠣,歐式,0,https://icook.tw/recipes/449136,"{'蛤蠣': '1斤', '洋蔥碎': '半顆', '蒜碎': '5顆', '巴西里(歐芹、洋香菜)碎': '1小匙', '鹽(吐沙)': '1小匙', '橄欖油': '1大匙', '麵粉': '1大匙', '鹽(調味)': '1茶匙', '匈牙利甜椒粉': '1匙', '白葡萄酒:水': '1:1(各一大杯)'}"
1534,豆包海鮮煎餅,中式,0,https://icook.tw/recipes/450554,"{'生豆包': '6片', '花枝蝦漿': '400克', '麵粉': '少許', '油': '適量'}"
1535,紅燒牛肉湯,中式,0,https://icook.tw/recipes/450042,"{'牛肉塊': '1200克', '薑片': '3片', '油': '30克', '醬油膏': '150克', '豆瓣醬': '150克', '冰糖': '40克', '白蘿蔔': '1條', '紅蘿蔔': '2條', '香料': '2包', '水': '1500毫升'}"
1536,紅豆湯,中式,1214,https://icook.tw/recipes/449162,"{'紅豆': '300克', '水': '2000毫升', '鹽': '0.5小匙', '冰糖': '3大匙', '貮砂糖': '3大匙'}"
1537,豉椒蒸排骨,中式,0,https://icook.tw/recipes/449328,"{'豬排骨': '520公克', '薑': '8片', '蒜末': '50公克', '紅辣椒末': '20公克', '青蔥末': '40公克', '紅蔥頭末': '20公克', '豆豉': '1/2茶匙', '香菇素蠔油': '2大匙', '五香粉': '少許', '糖': '1/2茶匙', '麻油': '1/2茶匙', '白胡椒粉': '1/4茶匙', '橄欖油': '2大匙', '米酒': '4大匙'}"
1538,日式煎豆腐,日式,0,https://icook.tw/recipes/449258,"{'雞蛋豆腐': '1盒', '醬油': '1匙', '味霖': '0.5匙', '菜魚片': '1把'}"
1539,花椰菜起司煎餅,西式,232,https://icook.tw/recipes/450423,"{'青花椰菜': '250克', '中筋麵粉': '3大匙', '大蒜粉': '適量', '水': '1大匙', '莫扎瑞拉起司': '80克'}"
1540,沙茶醬滷白菜,中式,0,https://icook.tw/recipes/429798,"{'大白菜': '半顆', '亁香菇': '5朵', '亁蝦米': '1小把', '紅蘿蔔': '半條', '油蔥酥醬': '2茶匙', '沙茶醬': '1湯匙'}"
1541,焗烤玉米起司馬鈴薯泥,西式,0,https://icook.tw/recipes/450517,"{'馬鈴薯': '4顆', '玉米粒': '1罐', '起司絲': '1杯', '牛奶': '2杯', '鹽': '1小匙', '奶油': '3大匙', '紅椒粉': '1小匙'}"
1542,茭白筍炒蛋,中式,0,https://icook.tw/recipes/450205,"{'茭白荀': '8根', '紅蘿蔔': '4片', '雞蛋': '2顆', '蔥': '2根', '鹽': '1茶匙', '薄鹽醬油': '0.5湯匙', '黑胡椒粉': '少許'}"
1543,韓式泡菜,韓式,0,https://icook.tw/recipes/243437,"{'山東白菜': '半顆', '鹽': '200克', '糯米粉': '50克', '水': '350毫升', '辣椒': '2根', '大蒜': '9瓣', '薑': '30克', '水梨': '1顆', '韓式辣椒粉': '150克', '韓國魚露': '30克', '砂糖': '45克', '韭菜': '3支', '蔥': '3支', 'blendtec食物調理機': '1台', 'ANKOMN無耗電真空保鮮盒': '1盒', 'DANSK單柄牛奶鍋': '1個'}"
1544,番茄炒蛋 ,中式,0,https://icook.tw/recipes/450354,"{'牛番茄': '2顆', '雞蛋': '4顆', '蔥白': '1根', '酪梨油': '2小匙', '亨氏番茄醬': '1大匙'}"
1545,蒜苗醬燒烏魚,中式,0,https://icook.tw/recipes/450549,"{'烏魚': '0.5尾', '老薑': '8片', '蒜苗': '2根', '米酒': '1大匙', '鹽': '1/2茶匙', '醬油': '1大匙', '(素)蠔油': '1大匙', '烏醋': '0.5大匙', '水': '5大匙'}"
1546,玉米蘿蔔湯,中式,202.6666667,https://icook.tw/recipes/450117,"{'玉米': '2條', '白蘿蔔': '1/3條', '鹽巴': '1小匙'}"
1547,老薑地瓜湯,中式,0,https://icook.tw/recipes/450611,"{'地瓜': '1公斤', '紅棗': '10顆', '老薑': '100克', '紅糖': '100克', '過濾水': '1500毫升'}"
1548,蒜香爆漿起司吐司蝦,西式,0,https://icook.tw/recipes/449653,"{'桂冠花枝蝦漿': '1條', '吐司': '4片', '起司': '2片', '有鹽奶油': '50克', '蒜頭切末': '2-3粒', '乾燥洋香菜': '適量'}"
1549,川菜黑嚕嚕 皮蛋炒肉末,中式,1137,https://icook.tw/recipes/450433,"{'皮蛋': '4顆', '豬絞肉': '300g', '蒜頭（切末）': '5-6瓣', '蔥花': '適量', '米酒': '適量', '辣豆瓣醬': '1.5大匙', '薄鹽醬油': '1大匙', '白胡椒粉': '適量'}"
1550,麻油蛋包肉,中式,1035,https://icook.tw/recipes/450323,"{'雞蛋': '4顆', '絞肉': '150克', '薑絲': '20克', '蔥花': '10克', '醬油': '2大匙', '米酒': '2大匙', '砂糖': '1大匙', '胡椒粉': '1小匙', '玉米粉': '1大匙', '水': '1碗', '麻油': '2大匙'}"
1551,水煮栗子,中式,0,https://icook.tw/recipes/450610,"{'栗子': '1份', '電鍋或壓力鍋': '1台'}"
1552,雞肉飯,中式,0,https://icook.tw/recipes/450562,"{'雞胸肉': '1斤', '清水': '1-1.5公升', '米酒': '2小匙', '食鹽': '2小匙', '油蔥醬': '適量', '李錦記香甜滷醬油': '適量', '煮熟的白飯': '一鍋(兩杯米的量)'}"
1553,日式蘿蔔佃煮,日式,0,https://icook.tw/recipes/450537,"{'白玉蘿蔔': '中小條4-5條', '好市多松露醬油': '1/3量米杯', '水': '600ml', '米酒': '1小匙', '味霖': '2大匙'}"
1554,印度咖哩雞荷葉餅,印度式,240.6666667,https://icook.tw/recipes/450527,"{'中筋麵粉': '200克', '熱水': '100克', '冷水': '40克', '鹽': '少許', '食用油': '適量'}"
1555,四神湯,中式,0,https://icook.tw/recipes/243415,"{'小腸': '600克', '薑片': '10片', '蔥': '3根', '蓮子': '23克', '薏仁': '23克', '伏苓': '15克', '芡實': '15克', '當歸片': '1片', '米酒': '200毫升', '水': '1000毫升', '當歸藥酒': '適量', 'SCANPAN湯鍋': '1個'}"
1556,洋蔥蒸鮭魚,西式,211,https://icook.tw/recipes/450657,"{'鮭魚': '1片', '洋蔥': '半顆', '老薑': '1小塊', '蒜頭': '3瓣', '蔥': '1支', '鹽巴': '2/3匙', '粗黑胡椒粒': '少許', '醬油': '半湯匙', '醬油膏': '半湯匙'}"
1557,巴薩米克醋燒翅,西式,0,https://icook.tw/recipes/450461,"{'單節翅': '600g', '櫛瓜': '1條', '紅蘿蔔': '0.5條', '鹽(調整用)': '適量', '洋蔥': '0.5顆', '蒜頭': '2瓣', '巴薩米克醋': '1湯匙', '醬油': '1.5湯匙', '棕櫚糖或二砂': '1.5茶匙', '黑胡椒粉': '少許', '米酒': '0.5湯匙'}"
1558,抹茶紅豆麵包,中式,284.5,https://icook.tw/recipes/450301,"{'高筋麵粉': '160克', '低筋麵粉': '40克', '糖': '15克', '鹽': '3克', '速發酵母粉': '2克', '牛奶': '130克', '抹茶粉': '4克', '無鹽奶油': '18克', '蜜紅豆': '210克'}"
1559,金沙板豆腐,中式,275.5,https://icook.tw/recipes/450449,"{'板豆腐': '1盒', '鹹蛋': '2顆', '白胡椒': '些許'}"
1560,青椒牛肉,中式,0,https://icook.tw/recipes/446767,"{'青椒絲': '2顆', '牛里肌絲': '80克', '蒜碎': '3顆', '辣椒段': '半根', '蛋白': '半顆', '醬油': '1小匙', '太白粉': '半匙', '香油': '1小匙', '米酒': '1匙', '糖': '1茶匙', '蠔油': '1小匙', '高湯或水': '1匙', '太白粉水': '半碗'}"
1561,麻油煎麵線,中式,0,https://icook.tw/recipes/450212,"{'麵線': '1把', '雞蛋': '1顆', '食用油': '2小匙', '麻油': '3大匙', '老薑': '8片'}"
1562,涼拌綠豆芽,中式,0,https://icook.tw/recipes/450361,"{'綠豆芽或黃豆芽': '300克', '紅蘿蔔絲': '40g', '蒜末': '1茶匙', '葱花': '1茶匙', '辣椒丁（可省）': '1根', '白芝麻': '少許', '鰹魚醬油': '1大匙', '香油': '1/2大匙'}"
1563,手撕腿庫滷肉飯,中式,0,https://icook.tw/recipes/450528,"{'腿庫1塊': '1000克', '油蔥酥': '30克', '蒜酥': '30克', '香油': '2大匙', '醬油': '60克', '米酒': '50克', '冰糖': '30克', '水': '適量', '白飯': '適量'}"
1564,豬腳,中式,0,https://icook.tw/recipes/450564,"{'豬蹄': '2支', '薑片': '20片', '米酒': '2杯', '水': '1杯'}"
1565,蔓越莓柳橙馬芬,西式,0,https://icook.tw/recipes/450170,"{'中筋麵粉': '350 g', '砂糖': '180 g', '優格': '150 g', '柳橙皮': '1 顆', '柳橙汁': '1 大匙', '無鹽奶油': '115 g', '雞蛋': '2 顆', '新鮮蔓越莓': '220 g', '泡打粉': '2小匙', '小蘇打粉': '1 小匙', '鹽': '1/8 小匙', '糖粉': '50 g'}"
1566,蓮藕雞胸肉餅,中式,0,https://icook.tw/recipes/270288,"{'雞胸肉': '200克', '醬油': '20毫升', '蒜': '3瓣', '胡椒粉': '3克', '米酒': '10毫升', '蓮藕': '350克', '麵粉': '適量', '水': '40毫升', '味醂': '15毫升'}"
1567,辣豆瓣燜大白菜,中式,0,https://icook.tw/recipes/450542,"{'大白菜': '0.5顆(600g)', '紅蘿蔔': '1/6 條', '鮮黑木耳': '5小朵', '老薑': '3片', '香菜末(可略)': '1大匙', '辣豆瓣醬': '2大匙', '水': '0.5米杯(80cc'}"
1568,清燉牛肉湯,中式,0,https://icook.tw/recipes/450056,"{'牛肋條': '1斤', '白蘿蔔（中型）': '1條', '紅蘿蔔': '1條', '月桂葉': '2片', '黑胡椒粒（可省略）': '1小把', '薑片': '3片', '水': '1500毫升', '香菜（可省略）': '3株', '鮮味炒手或是鹽': '適量'}"
1569,烤牛奶,西式,0,https://icook.tw/recipes/450135,"{'蛋黃': '2顆', '白糖': '0克', '玉米澱粉': '50克', '牛奶🥛': '500克', '起司片': '1片', '雞蛋液': '1顆'}"
1570,雞蛋豆腐,中式,0,https://icook.tw/recipes/450488,"{'油': '油炸或半油炸的量', '蒜頭': '3-4瓣', '雞蛋豆腐': '1盒', '醬油膏': '1大匙', '米酒': '1大匙', '水': '1小匙', '蔥': '適量'}"
1571,家常滷肉,中式,0,https://icook.tw/recipes/450058,"{'豬五花': '1200克', '萬用滷包': '1包', '明德辣豆瓣醬': '2大匙', '素蠔油': '2大匙', '白胡椒粉': '1/3小匙', '老薑片': '4片', '蒜瓣': '5瓣', '黑糖粉': '1大匙', '白煮蛋（配菜）': '15顆', '素雞（配菜）': '8條', '水': '略淹過食材'}"
1572,蘿蔔絲餅,中式,0,https://icook.tw/recipes/450414,"{'白蘿蔔': '230克', '乾香菇泡水': '4朵', '油蔥酥': '1小匙', '蔥花': '20克', '中筋麵粉': '60克', '水': '100毫升', '蛋': '1顆', '鹽': '適量', '白胡椒粉': '適量', '五香粉': '1小匙'}"
1573,香料櫛瓜蝦仁,中式,111,https://icook.tw/recipes/450347,"{'櫛瓜切丁': '1條', '蝦仁': '10尾', '蒜頭切末': '3瓣', '鹽': '適量', '義大利香料': '適量', '黑胡椒粒': '適量'}"
1574,藍起司檸檬瑪德蓮,歐式,1778,https://icook.tw/recipes/450132,"{'藍起司': '100g', '發酵奶油（可用無鹽奶油）': '52g', '牛奶': '11g', '檸檬汁': '33g', '低筋麵粉': '85g', '杏仁粉': '52g', '二砂糖': '60g', '楓糖（可用檸檬汁取代）': '5g', '雞蛋': '2', '泡打粉': '3g', '檸檬皮屑': '適量'}"
1575,梅子燒排骨,中式,0,https://icook.tw/recipes/400193,"{'豬腩排': '500克', '青蔥結': '一個', '薑': '3片', '酸梅': '15顆', '砂糖': '50克', '醬油': '2大匙', '黃酒': '1大匙', '水': '120克'}"
1577,魚香肉絲,中式,0,https://icook.tw/recipes/268935,"{'里肌肉絲': '300克', '醬油': '35毫升', '米酒': '20毫升', '蛋白': '1顆', '太白粉': '10克', '蒜': '2瓣', '蔥': '2支', '辣豆瓣醬': '30克', '糖': '2克', '黑木耳': '3片'}"
1578,紅燒雞腿,中式,0,https://icook.tw/recipes/450209,"{'大雞腿': '4隻', '蒜頭': '3瓣', '薑': '1小塊', '辣椒': '1條', '蔥': '2根', '棕櫚糖或二砂': '2茶匙', '醬油': '2.5湯匙', '米酒': '少許'}"
1579,珍妮曲奇餅乾,西式,0,https://icook.tw/recipes/400328,"{'無鹽奶油': '100g', '低筋麵粉': '55g', '高筋麵粉': '40g', '玉米粉': '20', '糖粉': '20~30g 隨喜', '香草精': '少許(可略)', '抹茶粉或可可粉': '5g(口味選項)'}"
1580,茄汁豆包,中式,0,https://icook.tw/recipes/399369,"{'炸豆包': '4片', '洋蔥': '半顆', '青蔥': '3支', '白芝麻(可加可不加)': '適量', '蕃茄醬': '2大匙', '醬油': '半匙', '糖': '1小匙', '水': '半碗'}"
1581,雞肉番茄炒蛋清湯麵,中式,0,https://icook.tw/recipes/225990,"{'去骨雞腿肉': '2副', '番茄': '2顆', '蛋': '2個', '蔥': '1支', '蒜頭': '3-4小瓣', '拉麵': '2人份', '醬油露': '2大匙', '味醂': '1大匙', '醋': '1小匙', '胡椒': '適量', '香油': '適量'}"
1582,英國鄉村司康,歐式,0,https://icook.tw/recipes/428803,"{'無鹽奶油（冷硬）': '15g', '中筋麵粉': '150g', '泡打粉': '1+1/4小勺', '鹽': '1/8小勺', '全脂鮮奶（冷藏）': '1小勺', '冰水': '60g', '細砂糖': '適量'}"
1583,滷豬腳,中式,372.5,https://icook.tw/recipes/240663,"{'後腿豬腳': '一隻', '蒜頭': '8顆', '蔥': '2支', '薑': '6片', '辣椒': '一根', '糖': '五匙或半碗', '米酒': '一碗', '醬油': '一碗', '醬油膏': '一碗'}"
1584,糖醋甜不辣,中式,227.75,https://icook.tw/recipes/268706,"{'白醋': '10毫升', '砂糖': '10克', '番茄醬': '15克', '水': '20毫升', '蒜': '2瓣', '長條甜不辣': '400克', '紅椒': '半顆', '黃椒': '半顆'}"
1585,雞肉時蔬炒餅,中式,0,https://icook.tw/recipes/448672,"{'蔥油餅': '2張', '紅蘿蔔': '0.5條', '小黃瓜': '0.5條', '香菇': '5朵', '雞蛋': '2顆', '鹽巴': '2匙', '蠔油': '1匙'}"
1586,家常豆腐,中式,251.5,https://icook.tw/recipes/448110,"{'板豆腐': '1塊', '豬肉絲': '100克', '蔥': '1根', '紅辣椒': '1根', '薑': '2片', '乾豆豉': '1大匙', '蠔油': '2大匙', '米酒': '1大匙', '糖': '1小匙', '麻油': '少許'}"
1587,蒜香牛油牛奶麵包,西式,0,https://icook.tw/recipes/448636,"{'高筋麵粉': '300克', '牛奶': '1湯匙', '水': '50克', '湯種': '-', '速溶酵母': '6克', '糖': '30克', '鹽': '1克', '奶粉': '30克', '特大雞蛋1個': '約60克', '無鹽牛油': '40克', '蛋黃': '1', '融化無鹽牛油': '60克', '蒜蓉': '少許', '歐芹碎': '少許'}"
1588,香甜鮮美的南瓜蒸魚片,中式,0,https://icook.tw/recipes/448261,"{'南瓜': '100克', '鯛魚片': '100克', '破布子罐頭': '2小匙', '米酒或味醂': '2布丁匙', '薄鹽醬油': '5ml', '薑絲與蔥花': '適量'}"
1589,墨西哥風味滿福堡,西式,0,https://icook.tw/recipes/446205,"{'滿福麵包/英式馬芬（義Ｏ有賣）': '1個', '奶油（塗麵包用）': '1小匙', '墨西哥豆泥': '3大匙', '起司片': '1片', '牛蕃茄（小）': '2顆', '洋蔥': '1/4顆', '墨西哥辣椒': '3~5片', '芫荽': '1小株', '檸檬汁': '1大匙', '鹽': '少許'}"
1590,炒甜豆仁干貝,中式,0,https://icook.tw/recipes/448675,"{'干貝': '12顆', '甜豆仁': '隨意', '蒜末': '2小匙'}"
1591,爽脆開胃的涼拌糖醋醃漬蘿蔔,中式,36,https://icook.tw/recipes/441775,{'白蘿蔔': '2條'}
1592,泰式酸辣雞,東南亞式,0,https://icook.tw/recipes/434989,"{'雞腿肉': '2支', '薑絲': '適量', '檸檬': '1顆', '洋蔥': '1顆', '沙拉油': '1-2勺', '泰式酸辣醬': '1-2勺', '鹽巴': '適量', '魚露': '1勺', '黑胡椒': '適量'}"
1593,綠豆餅,中式,0,https://icook.tw/recipes/448628,"{'去皮綠豆': '200克', '砂糖': '20克', '黃油': '50克', '牛奶': '20克', '檸檬汁': '數滴', '中筋麵粉': '200克', '酵母粉': '2克', '泡打粉': '2克', '溫水': '95克', '植物油': '40克'}"
1594,腐乳杏鮑菇,中式,186,https://icook.tw/recipes/268687,"{'杏鮑菇': '6根', '豆腐乳': '2塊', '糖': '3克', '香油': '20毫升', '熱水': '20毫升', '蒜': '3瓣', '辣椒': '1根', '青蔥': '1根'}"
1595,低碳豬肉餡餅、鮮蝦燒賣、春捲,中式,0,https://icook.tw/recipes/448603,"{'豬絞肉': '600g', '韭菜': '300g', '大千張皮': '15張', '雞蛋': '2個', '白芝麻': '3大匙', '蝦仁': '10隻', '薑泥': '1小匙', '鹽巴': '½小匙', '酒': '2大匙', '白胡椒/黑胡椒': '混一小匙', '醬油': '½大匙', '花椒粉': '¼小匙', '羅漢果糖': '½大匙', '香油': '2大匙'}"
1596,油蔥雞絲拌時蔬,中式,0,https://icook.tw/recipes/448691,"{'油蔥雞胸肉（熟-已調味）': '1個', '豆芽菜': '200g', '長豆（或四季豆）': '200g', '紅蘿蔔': '50g', '蔥油': '1大匙', '鹽': '1／6茶匙', '黑胡椒粒': '1／8茶匙'}"
1597,氣炸薄皮雞,中式,0,https://icook.tw/recipes/448011,"{'去骨雞腿肉（切塊）': '兩片', '酥炸粉': '100g', '氣泡水': '70ml', '味霖': '10ml'}"
1598,香烤芝士三明治,西式,0,https://icook.tw/recipes/447671,"{'白土司': '2片', '切達起司': '2片', '莫札瑞拉起司': '20克', '無鹽奶油': '30克'}"
1599,清蒸泰式檸檬魚片,東南亞式,0,https://icook.tw/recipes/448114,"{'台灣鯛魚片(腹肉)': '250克', '紅蔥頭': '4瓣', '紅辣椒': '1/2根', '香菜': '2株', '檸檬汁': '2大匙', '魚露': '2大匙', '糖': '0.5小匙'}"
1600,香蒜奶油,西式,0,https://icook.tw/recipes/446947,"{'奶油(含鹽或不含鹽奶油皆可）': '100克', '檸檬汁': '15克', '蒜頭切末': '12克', '巴西里': '3克', '鹽': '適量', '胡椒粉': '適量（少於1克）'}"
1601,涼拌干絲,中式,0,https://icook.tw/recipes/448038,"{'海帶絲': '260g', '芹菜段': '240g', '豆干絲': '720g', '胡蘿蔔絲': '210g', '鹽巴': '2小匙', '鮮味炒手': '2小匙', '鮮美露/可省略': '2大匙', '香油': '2小匙', '胡椒粉/可省略': '1小匙'}"
1602,鳳梨蝦球,中式,0,https://icook.tw/recipes/239831,"{'蝦仁': '300克', '檸檬汁': '30克', '美乃滋': '15克', '鳳梨塊': '100克', '太白粉（炸前裹蝦用）': '適量', '蛋黃': '1顆', '鹽': '3克', '太白粉': '10克'}"
1603,韓式海鮮煎餅,韓式,0,https://icook.tw/recipes/82698,"{'蔥末(可加可不加)': '少許', '砂糖': '一小匙', '薄鹽醬油': '一匙', '白醋或果醋': '半匙', '水': '200c.c', '韓式辣椒粉(可加可不加)': '少許', '透抽': '切小塊', '剝殼蝦': '適量', '高麗菜絲': '適量', '紅蘿蔔絲': '適量', '韭菜': '適量', '洋蔥': '1/3顆', '小黃瓜絲': '可省略', '中筋麵粉': '180g', '太白粉/玉米粉': '40g', '雞蛋': '2顆', '鹽': '少許', '白胡椒粉': '可省略'}"
1604,氣炸蝦滑薯片,西式,0,https://icook.tw/recipes/448370,"{'蝦滑': '1包', '馬鈴薯': '1顆', '三色豆': '適量', '食用油': '少許'}"
1605,剝皮辣椒蛤蠣香菇雞湯,中式,0,https://icook.tw/recipes/251543,"{'雞腿肉（大腿）': '1.5隻', '薑片': '6-8片', '蒜頭': '12-15顆', '剝皮辣椒': '1瓶', '脆瓜': '1瓶', '乾香菇': '10朵', '蛤蠣': '1斤'}"
1606,山藥煎餅,中式,0,https://icook.tw/recipes/448497,"{'山藥': '半條', '麵粉': '70-80克', '蛋': '1顆'}"
1607,味噌鯛魚豆腐丼,日式,0,https://icook.tw/recipes/448539,"{'鯛魚片': '一盒', '板豆腐': '一盒', '洋蔥': '一顆', '美白菇': '一包', '雞蛋': '2顆', '味噌': '2大匙', '醬油': '1大匙', '味霖': '大匙', '砂糖': '1大匙', '水': '一杯', '青蔥': '少許', '胡椒粉': '少許', '米酒': '少許'}"
1608,奶油培根義大利麵,西式,0,https://icook.tw/recipes/448571,"{'培根片': '4條', '玉米粒': '50克', '洋蔥丁': '半顆', '義大利麵條': '150克', '蒜頭末': '2顆', '高麗菜': '150克', '奶油': '2匙', '起司片': '2片', '胡椒粉': '適量', '義大利香料': '適量', '鮮味炒手': '適量', '鮮奶油': '150克'}"
